ノード番号,緯度,経度,3次メッシュID
0,36.6012678,137.1018802,54377028
1,36.5782091,137.1333453,54376190
2,36.7201596,137.309261,5537264
3,36.7200898,137.2645014,5537261
4,36.6014963,137.1327589,54377120
5,36.7202863,137.2635632,5537261
6,36.660345,137.2760541,54377292
7,36.6015904,137.1020291,54377028
8,36.720394,137.2777492,5537262
9,36.6613649,137.2755931,54377292
10,36.6615437,137.2680421,54377291
11,36.6619188,137.2670157,54377291
12,36.663316,137.2687415,54377291
13,36.6633538,137.2685169,54377291
14,36.6633843,137.2690427,54377291
15,36.6634506,137.2691723,54377291
16,36.6017329,137.1327038,54377120
17,36.663566,137.2696008,54377291
18,36.6636596,137.2690667,54377291
19,36.6637478,137.2701555,54377291
20,36.6637456,137.2696641,54377291
21,36.6649265,137.2674024,54377291
22,36.6648759,137.2731205,54377291
23,36.6649252,137.2678157,54377291
24,36.6648966,137.2677418,54377291
25,36.7204574,137.3141771,5537265
26,36.6649711,137.2678732,54377291
27,36.720705,137.2779093,5537262
28,36.6648844,137.2676504,54377291
29,36.6648943,137.267566,54377291
30,36.6650409,137.2673294,54377291
31,36.664915,137.2689425,54377291
32,36.6650374,137.2679313,54377291
33,36.6651478,137.2680627,54377291
34,36.6649314,137.2674826,54377291
35,36.6649916,137.2679646,54377291
36,36.6650348,137.2673922,54377291
37,36.6652598,137.2683161,54377291
38,36.6650785,137.2691273,54377291
39,36.6652237,137.2613412,54377290
40,36.6651852,137.2688571,54377291
41,36.7208952,137.2975756,5537263
42,36.6651684,137.267322,54377291
43,36.6651046,137.2673799,54377291
44,36.6652769,137.2683975,54377291
45,36.6652854,137.2686025,54377291
46,36.6652738,137.2673756,54377291
47,36.6652229,137.2688849,54377291
48,36.6652349,137.2674195,54377291
49,36.6653452,137.2610978,54377290
50,36.6652724,137.2687061,54377291
51,36.6652519,137.2687951,54377291
52,36.6653317,137.2676132,54377291
53,36.6653534,137.2675021,54377291
54,36.6653857,137.2676022,54377291
55,36.6655556,137.2690113,54377291
56,36.6655864,137.2604666,54377290
57,36.6656252,137.268562,54377291
58,36.6660222,137.2592278,54377290
59,36.6662625,137.258584,54377290
60,36.6669087,137.2573223,553720
61,36.6670533,137.2571747,553720
62,36.6671491,137.2570313,553720
63,36.6675736,137.27614,553722
64,36.66771,137.2560585,553720
65,36.6685425,137.2700188,553721
66,36.6019867,137.1308893,54377120
67,36.7210206,137.3093859,5537264
68,36.7213451,137.2918931,5537263
69,36.7212958,137.3140671,5537265
70,36.6549213,137.2086778,54377186
71,36.6550631,137.2085211,54377186
72,36.6551224,137.2084511,54377186
73,36.654982,137.2086081,54377186
74,36.6550431,137.209594,54377186
75,36.6544243,137.2090555,54377186
76,36.6540347,137.2094358,54377186
77,36.6537752,137.2095496,54377186
78,36.6549158,137.2084594,54377186
79,36.6549644,137.2084415,54377186
80,36.6549695,137.2087553,54377186
81,36.6554845,137.2077048,54377186
82,36.6554986,137.2075832,54377186
83,36.6555064,137.207419,54377186
84,36.655532,137.2076377,54377186
85,36.6555665,137.2074585,54377186
86,36.65558,137.207199,54377186
87,36.6553567,137.2076083,54377186
88,36.6553671,137.2074931,54377186
89,36.655377,137.2072771,54377186
90,36.6539011,137.210173,54377186
91,36.6536833,137.210367,54377186
92,36.6534487,137.2103935,54377186
93,36.6532958,137.2102773,54377186
94,36.6532517,137.2101355,54377186
95,36.6532699,137.2099821,54377186
96,36.6533437,137.2098741,54377186
97,36.6533944,137.2098414,54377186
98,36.653608,137.2097962,54377186
99,36.6530665,137.2099103,54377186
100,36.6531234,137.2100227,54377186
101,36.6532637,137.2103906,54377186
102,36.6534367,137.2104962,54377186
103,36.6535634,137.2104989,54377186
104,36.6022356,137.132596,54377120
105,36.6020256,137.101948,54377028
106,36.6029501,137.1364993,54377120
107,36.6790616,137.327492,5537216
108,36.6789907,137.3278504,5537216
109,36.6791107,137.3268595,5537216
110,36.7223152,137.309491,5537264
111,36.7219929,137.2790517,5537262
112,36.7181206,137.2774731,5537262
113,36.6793546,137.3219432,5537215
114,36.7182141,137.277403,5537262
115,36.7180433,137.2783605,5537262
116,36.7181308,137.2782847,5537262
117,36.7222781,137.2792454,5537262
118,36.679355,137.3226235,5537215
119,36.722706,137.2980637,5537263
120,36.7032063,137.2643429,5537241
121,36.7028973,137.2643514,5537241
122,36.7030304,137.2641786,5537241
123,36.6028761,137.1022629,54377028
124,36.7030516,137.264533,5537241
125,36.7040131,137.2792467,5537242
126,36.7041841,137.2793903,5537242
127,36.703801,137.2795071,5537242
128,36.7039343,137.2794553,5537242
129,36.6030613,137.1014809,54377028
130,36.7076384,137.1698281,5537143
131,36.6030745,137.1013449,54377028
132,36.7040976,137.2796168,5537242
133,36.603099,137.101094,54377028
134,36.7163049,137.2671037,5537251
135,36.706713,137.1637617,5537143
136,36.7074792,137.1669365,5537143
137,36.7232455,137.3048801,5537264
138,36.7234734,137.3079,5537264
139,36.7206952,137.2674548,5537261
140,36.7203661,137.267476,5537261
141,36.6031406,137.1018531,54377028
142,36.7233253,137.291507,5537263
143,36.7234299,137.2982792,5537263
144,36.603358,137.1005444,54377028
145,36.7235,137.30229,5537264
146,36.6396914,137.2183064,54377167
147,36.7236347,137.3106392,5537264
148,36.7236539,137.3081473,5537264
149,36.6033649,137.0965778,54377027
150,36.7236328,137.2915704,5537263
151,36.6033498,137.0975788,54377027
152,36.7237229,137.3088291,5537264
153,36.7238512,137.3012288,5537264
154,36.6034332,137.0963816,54377027
155,36.6072582,137.1683976,54377123
156,36.724477,137.2804687,5537262
157,36.6054731,137.1686455,54377123
158,36.6034147,137.0978615,54377027
159,36.6039479,137.1697876,54377123
160,36.6033913,137.1019548,54377028
161,36.6899595,137.2439887,5537129
162,36.7238658,137.3012063,5537264
163,36.6054937,137.1761208,54377124
164,36.6028885,137.1754252,54377124
165,36.6006559,137.1736906,54377123
166,36.6036488,137.1026497,54377028
167,36.5997923,137.172947,54377113
168,36.7243852,137.3001769,5537264
169,36.7250258,137.298229,5537273
170,36.6036455,137.1019786,54377028
171,36.7251336,137.2925687,5537273
172,36.6035844,137.0961444,54377027
173,36.6035525,137.0982596,54377027
174,36.7006516,137.2124405,5537146
175,36.7255626,137.29293,5537273
176,36.6993397,137.2130378,5537137
177,36.6991385,137.2131733,5537137
178,36.6037563,137.0990082,54377027
179,36.7008185,137.2119471,5537146
180,36.7005032,137.2124237,5537146
181,36.7256565,137.2994912,5537273
182,36.603659,137.0997496,54377027
183,36.7011764,137.210922,5537146
184,36.7256868,137.2930349,5537273
185,36.7004382,137.2097905,5537146
186,36.700471,137.2103542,5537146
187,36.7004846,137.2106321,5537146
188,36.7006896,137.21165,5537146
189,36.7004416,137.2114374,5537146
190,36.7258324,137.2931573,5537273
191,36.7003882,137.210638,5537146
192,36.7003443,137.2097574,5537146
193,36.7003724,137.2103619,5537146
194,36.6039252,137.0957032,54377027
195,36.603895,137.1304811,54377120
196,36.7002665,137.2133206,5537147
197,36.7262268,137.2905636,5537273
198,36.6999648,137.2131248,5537137
199,36.7177504,137.2903842,5537263
200,36.6041095,137.1321884,54377120
201,36.7177573,137.2873055,5537262
202,36.7177711,137.2917662,5537263
203,36.717793,137.292337,5537263
204,36.7178608,137.2929593,5537263
205,36.7265615,137.289907,5537273
206,36.7265563,137.290215,5537273
207,36.7265881,137.2896902,5537273
208,36.7265733,137.2905281,5537273
209,36.726613,137.29083,5537273
210,36.6901881,137.2428732,5537129
211,36.718376,137.2965722,5537263
212,36.7183994,137.297137,5537263
213,36.7266552,137.2910107,5537273
214,36.7185394,137.3003484,5537264
215,36.718355,137.2961365,5537263
216,36.7266673,137.2892918,5537273
217,36.7183293,137.2958146,5537263
218,36.7267352,137.2890598,5537273
219,36.718746,137.3051593,5537264
220,36.7267683,137.2913623,5537273
221,36.7187842,137.3061315,5537264
222,36.7188443,137.3075381,5537264
223,36.7188922,137.308647,5537264
224,36.7189587,137.3101428,5537264
225,36.7189346,137.3075063,5537264
226,36.7190057,137.3107765,5537264
227,36.7189825,137.3086323,5537264
228,36.7190442,137.3114104,5537264
229,36.7190816,137.3105791,5537264
230,36.7191045,137.3123694,5537264
231,36.7271011,137.2921222,5537273
232,36.7193168,137.3138055,5537265
233,36.7194505,137.3142852,5537265
234,36.7196188,137.3148403,5537265
235,36.7198228,137.3153551,5537265
236,36.7201829,137.3160969,5537265
237,36.7206688,137.3169614,5537265
238,36.7209479,137.3174525,5537265
239,36.7214742,137.3183689,5537265
240,36.7220802,137.3194154,5537265
241,36.7221846,137.3193183,5537265
242,36.6999886,137.212995,5537137
243,36.7005433,137.2123318,5537146
244,36.7007464,137.2119007,5537146
245,36.7273806,137.292727,5537273
246,36.7275624,137.2931264,5537273
247,36.7276899,137.2873035,5537272
248,36.7277109,137.2934807,5537273
249,36.6903454,137.2421741,5537129
250,36.6042245,137.0950873,54377027
251,36.6818596,137.3217553,5537215
252,36.6823927,137.3223526,5537215
253,36.6869763,137.1627123,5537123
254,36.6808782,137.3204283,5537215
255,36.680282,137.3198792,5537215
256,36.6844825,137.324481,5537225
257,36.7281866,137.2930478,5537273
258,36.6944203,137.1715177,5537133
259,36.683133,137.3229724,5537215
260,36.6043404,137.1026809,54377028
261,36.6980496,137.1792821,5537134
262,36.7282663,137.2849661,5537272
263,36.7283116,137.2852726,5537272
264,36.7283267,137.2846965,5537272
265,36.6046014,137.0942709,54377027
266,36.7283424,137.2834034,5537272
267,36.6045387,137.1339978,54377120
268,36.6045625,137.1347741,54377120
269,36.7284311,137.2855904,5537272
270,36.7284893,137.2844403,5537272
271,36.6045559,137.1338732,54377120
272,36.7284452,137.2930341,5537273
273,36.604563,137.101885,54377028
274,36.6046194,137.0941036,54377027
275,36.7285783,137.2836693,5537272
276,36.7285416,137.2858668,5537272
277,36.6046231,137.1337307,54377120
278,36.728678,137.2842854,5537272
279,36.7286614,137.3010969,5537274
280,36.6965835,137.1753058,5537134
281,36.6980565,137.1788216,5537134
282,36.7287887,137.2892372,5537273
283,36.6047777,137.1095786,54377028
284,36.6047476,137.1096752,54377028
285,36.7004098,137.1861489,5537144
286,36.7288708,137.2842369,5537272
287,36.6047401,137.1352759,54377120
288,36.604721,137.088108,54377027
289,36.6046825,137.0886856,54377027
290,36.7289196,137.2840703,5537272
291,36.6136788,137.263519,54377231
292,36.613565,137.2640045,54377231
293,36.6046308,137.0935084,54377027
294,36.7290315,137.2842303,5537272
295,36.7290991,137.2932434,5537273
296,36.7290882,137.3141942,5537275
297,36.604884,137.1336043,54377120
298,36.6050155,137.1093621,54377028
299,36.6247698,137.1302565,54377140
300,36.6250636,137.1300241,54377150
301,36.6047798,137.0890982,54377027
302,36.6251735,137.129891,54377150
303,36.6253383,137.1296704,54377150
304,36.625439,137.1294954,54377150
305,36.6255154,137.1293071,54377150
306,36.6255734,137.1290998,54377150
307,36.6256069,137.1289496,54377150
308,36.6256359,137.1287556,54377150
309,36.6256813,137.1283388,54377150
310,36.6257229,137.128088,54377150
311,36.6048858,137.1028211,54377028
312,36.6258084,137.1277438,54377150
313,36.6259092,137.1274927,54377150
314,36.6259916,137.1273406,54377150
315,36.604999,137.0874234,54377026
316,36.6261198,137.127139,54377150
317,36.6262633,137.126945,54377150
318,36.6264129,137.1267872,54377150
319,36.6265838,137.1266616,54377150
320,36.6266998,137.1265894,54377150
321,36.6268356,137.1265171,54377150
322,36.6269929,137.1264581,54377150
323,36.6271531,137.1264144,54377150
324,36.627318,137.1263859,54377150
325,36.6274645,137.1263725,54377150
326,36.6049051,137.0933116,54377027
327,36.6280613,137.1263611,54377150
328,36.6628916,137.2777497,54377292
329,36.7294367,137.2972346,5537273
330,36.6662838,137.2766041,54377292
331,36.6863334,137.1619539,5537122
332,36.6050223,137.1361029,54377120
333,36.6966923,137.1804785,5537134
334,36.6966359,137.1806814,5537134
335,36.7295161,137.2972296,5537273
336,36.6946888,137.189366,5537135
337,36.6051144,137.1031067,54377028
338,36.7294184,137.2843207,5537272
339,36.6049747,137.0894644,54377027
340,36.729561,137.2847052,5537272
341,36.605081,137.087375,54377026
342,36.605111,137.108367,54377028
343,36.7295693,137.2844264,5537272
344,36.7296156,137.2901147,5537273
345,36.7297021,137.2977805,5537273
346,36.6052605,137.1268431,54377120
347,36.6051247,137.1363846,54377120
348,36.7296703,137.2919376,5537273
349,36.6052066,137.1081432,54377028
350,36.6052525,137.109107,54377028
351,36.6052917,137.1369609,54377120
352,36.605425,137.0898938,54377027
353,36.6052654,137.1270318,54377120
354,36.729906,137.2875258,5537273
355,36.605312,137.12663,54377120
356,36.6053507,137.1080718,54377028
357,36.730004,137.2848882,5537272
358,36.6052508,137.1087531,54377028
359,36.605274,137.108904,54377028
360,36.605301,137.103562,54377028
361,36.605364,137.137718,54377121
362,36.7301221,137.2847452,5537272
363,36.7303879,137.2849251,5537272
364,36.6055609,137.126173,54377120
365,36.6054309,137.1382817,54377121
366,36.605431,137.090986,54377027
367,36.6054016,137.1071477,54377028
368,36.6054173,137.1067315,54377028
369,36.7304786,137.2922934,5537273
370,36.6055292,137.1386407,54377121
371,36.6770359,137.3101559,5537214
372,36.6055396,137.0915746,54377027
373,36.7304184,137.3138555,5537275
374,36.6787438,137.3056498,5537214
375,36.605476,137.106558,54377028
376,36.6787709,137.3025144,5537214
377,36.7304349,137.2925029,5537273
378,36.7305894,137.2883508,5537273
379,36.7305636,137.2919119,5537273
380,36.6055003,137.0908362,54377027
381,36.6055516,137.1074672,54377028
382,36.6056315,137.1079994,54377028
383,36.7307563,137.2884652,5537273
384,36.7306716,137.2937148,5537273
385,36.6055746,137.1064413,54377028
386,36.7307791,137.2972685,5537273
387,36.6056569,137.1391282,54377121
388,36.6057003,137.1394322,54377121
389,36.6056378,137.1113808,54377028
390,36.6054316,137.0932708,54377027
391,36.7307924,137.3002152,5537274
392,36.730786,137.2851993,5537272
393,36.6056717,137.1335371,54377120
394,36.605662,137.107585,54377028
395,36.6056662,137.1288022,54377120
396,36.6057432,137.1077001,54377028
397,36.6057091,137.0931484,54377027
398,36.6058019,137.13343,54377120
399,36.6058274,137.1298996,54377120
400,36.6058215,137.1403634,54377121
401,36.6059943,137.1255106,54377120
402,36.7312242,137.2886104,5537273
403,36.6419838,137.1047066,54377078
404,36.605697,137.1039956,54377028
405,36.6423253,137.1054525,54377078
406,36.7312157,137.2702478,5537271
407,36.6057853,137.092259,54377027
408,36.6058909,137.0927659,54377027
409,36.6059266,137.1412349,54377121
410,36.7313182,137.2804695,5537272
411,36.7312463,137.3138574,5537275
412,36.6059735,137.0872026,54377026
413,36.6060141,137.1419124,54377121
414,36.7316783,137.2935187,5537273
415,36.6060429,137.1435913,54377121
416,36.7066244,137.3065782,5537244
417,36.705869,137.3068124,5537244
418,36.7318335,137.2918536,5537273
419,36.606012,137.1045466,54377028
420,36.6060167,137.1326754,54377120
421,36.6060138,137.1317822,54377120
422,36.6058532,137.0906669,54377027
423,36.7322115,137.2786798,5537272
424,36.6060137,137.0903007,54377027
425,36.7324228,137.2889532,5537273
426,36.7323869,137.3031875,5537274
427,36.6060118,137.1058038,54377028
428,36.6059834,137.1124242,54377028
429,36.606021,137.1011766,54377028
430,36.7326613,137.303281,5537274
431,36.6556285,137.1765179,54377184
432,36.666836,137.1823196,553714
433,36.6061135,137.1126833,54377029
434,36.702656,137.2575695,5537240
435,36.7026128,137.2564232,5537240
436,36.6061593,137.1012018,54377028
437,36.6992945,137.1561294,5537132
438,36.6062359,137.0869065,54377026
439,36.6865098,137.3006414,5537224
440,36.60623,137.1012321,54377028
441,36.7329775,137.2770364,5537272
442,36.7081773,137.251448,5537240
443,36.7081852,137.2529337,5537240
444,36.7081899,137.2534294,5537240
445,36.6062329,137.1055192,54377028
446,36.7081797,137.2518948,5537240
447,36.7081913,137.2538606,5537240
448,36.6063444,137.1019528,54377028
449,36.7081823,137.2523827,5537240
450,36.7328848,137.3143174,5537275
451,36.6063794,137.1042351,54377028
452,36.7026105,137.2567697,5537240
453,36.6062738,137.1037374,54377028
454,36.7331327,137.2932563,5537273
455,36.6064263,137.1249998,54377029
456,36.6967139,137.2541541,5537230
457,36.6967783,137.2541121,5537230
458,36.6064095,137.1017355,54377028
459,36.7329663,137.30336,5537274
460,36.7330551,137.286757,5537272
461,36.7331599,137.303417,5537274
462,36.7332331,137.2736455,5537271
463,36.7096312,137.2653114,5537251
464,36.6064291,137.0864057,54377026
465,36.6064556,137.105201,54377028
466,36.6065891,137.135666,54377120
467,36.6065819,137.0860133,54377026
468,36.7094987,137.265168,5537251
469,36.7333012,137.275619,5537272
470,36.6065997,137.1032101,54377028
471,36.7030457,137.2649571,5537241
472,36.6066259,137.1047869,54377028
473,36.6064075,137.112924,54377029
474,36.7334661,137.2699802,5537281
475,36.6065825,137.1030153,54377028
476,36.7336061,137.2932359,5537283
477,36.6067202,137.1135659,54377029
478,36.6066426,137.1131165,54377029
479,36.7336371,137.3284774,5537286
480,36.6067058,137.1143603,54377029
481,36.6067162,137.1294256,54377120
482,36.606726,137.114554,54377029
483,36.606734,137.113053,54377029
484,36.6069709,137.1130102,54377029
485,36.7340216,137.3036146,5537284
486,36.7340075,137.307244,5537284
487,36.722353,137.3198578,5537265
488,36.722628,137.3203632,5537265
489,36.7228653,137.3207771,5537265
490,36.7235811,137.3219892,5537265
491,36.6068419,137.1147757,54377029
492,36.7241187,137.3228512,5537265
493,36.7244433,137.3232747,5537265
494,36.7255411,137.324612,5537275
495,36.7242214,137.3227421,5537265
496,36.7258306,137.3249486,5537275
497,36.7260921,137.325244,5537276
498,36.7264234,137.3256284,5537276
499,36.725634,137.3244902,5537275
500,36.7265139,137.3255038,5537276
501,36.7341137,137.3260452,5537286
502,36.7343615,137.2932943,5537283
503,36.6071651,137.1130486,54377029
504,36.7344412,137.2660807,5537281
505,36.6070786,137.1242415,54377029
506,36.7344048,137.3247538,5537285
507,36.607025,137.131531,54377120
508,36.7344609,137.3226271,5537285
509,36.6073614,137.1131942,54377029
510,36.6261256,137.2044563,54377156
511,36.6262641,137.2021348,54377156
512,36.626309,137.2010904,54377156
513,36.7344698,137.3221895,5537285
514,36.7345099,137.3205018,5537285
515,36.6275506,137.2028632,54377156
516,36.6286571,137.2039379,54377156
517,36.6274382,137.2030444,54377156
518,36.7345568,137.3037178,5537284
519,36.627161,137.2401793,54377159
520,36.6275059,137.2392129,54377159
521,36.7346497,137.2875424,5537283
522,36.6071727,137.1388163,54377121
523,36.7345654,137.3183566,5537285
524,36.6290896,137.2043452,54377156
525,36.6308956,137.2185233,54377157
526,36.6308228,137.2173214,54377157
527,36.631049,137.2160556,54377157
528,36.6312079,137.2152324,54377157
529,36.6313729,137.2144187,54377157
530,36.6315562,137.213413,54377157
531,36.6317592,137.2120198,54377156
532,36.6318075,137.2108268,54377156
533,36.6317529,137.2090049,54377156
534,36.7347556,137.2687397,5537281
535,36.629377,137.2298102,54377158
536,36.6290832,137.2287097,54377158
537,36.6291519,137.2279529,54377158
538,36.6295939,137.2260354,54377158
539,36.6650614,137.2099011,54377196
540,36.6310488,137.2211447,54377157
541,36.6310915,137.2204199,54377157
542,36.6309695,137.2193121,54377157
543,36.6285505,137.2374053,54377158
544,36.7346437,137.3153472,5537285
545,36.6296317,137.2360163,54377158
546,36.7346996,137.3087495,5537284
547,36.6299708,137.234708,54377158
548,36.6301908,137.2338339,54377158
549,36.6303572,137.2327074,54377158
550,36.6303522,137.2323436,54377158
551,36.6302472,137.2316778,54377158
552,36.6248276,137.2517917,54377240
553,36.6254024,137.249859,54377159
554,36.6254472,137.2488607,54377159
555,36.6870934,137.2885908,5537223
556,36.6253854,137.2471409,54377159
557,36.687171,137.2886239,5537223
558,36.6260041,137.2451254,54377159
559,36.6260021,137.2441797,54377159
560,36.6260034,137.2433163,54377159
561,36.6075338,137.1133856,54377029
562,36.6267034,137.2415744,54377159
563,36.734915,137.2685745,5537281
564,36.7349417,137.2646787,5537281
565,36.6077995,137.1136345,54377029
566,36.6163583,137.2755035,54377232
567,36.5948352,137.3264823,54377216
568,36.7352371,137.3038375,5537284
569,36.6694679,137.1576189,553712
570,36.6695475,137.1576503,553712
571,36.5980847,137.3240079,54377215
572,36.6079046,137.1137201,54377029
573,36.6025245,137.3212189,54377225
574,36.6038973,137.3207835,54377225
575,36.7351804,137.2745239,5537281
576,36.6053892,137.3206331,54377225
577,36.7352122,137.3145383,5537285
578,36.7354348,137.2678646,5537281
579,36.7355136,137.2937665,5537283
580,36.6081953,137.1139853,54377029
581,36.7357397,137.2674495,5537281
582,36.6075675,137.1150983,54377029
583,36.6076344,137.1234699,54377029
584,36.607698,137.1290878,54377120
585,36.7356752,137.3039247,5537284
586,36.735892,137.3039773,5537284
587,36.6077815,137.1295768,54377120
588,36.610992,137.2951676,54377233
589,36.6105612,137.2955389,54377233
590,36.6146467,137.2873513,54377232
591,36.6146217,137.2866668,54377232
592,36.6149883,137.2892198,54377233
593,36.6150411,137.2887467,54377233
594,36.7359044,137.3110332,5537284
595,36.6149682,137.2883068,54377233
596,36.6147644,137.2862572,54377232
597,36.6122976,137.2936403,54377233
598,36.7359587,137.3108976,5537284
599,36.7360838,137.2666234,5537281
600,36.614224,137.2913472,54377233
601,36.609174,137.3004475,54377234
602,36.6137448,137.2919697,54377233
603,36.6092313,137.2997927,54377233
604,36.6093952,137.2985692,54377233
605,36.607872,137.1301211,54377120
606,36.6096734,137.296819,54377233
607,36.6097866,137.2963178,54377233
608,36.6091029,137.3034926,54377234
609,36.6091303,137.301994,54377234
610,36.6082714,137.3063484,54377224
611,36.7362767,137.2618678,5537280
612,36.608232,137.3069817,54377224
613,36.6100213,137.3140697,54377235
614,36.6107448,137.3168816,54377235
615,36.7361275,137.3104617,5537284
616,36.6090055,137.321301,54377235
617,36.6099534,137.3215087,54377235
618,36.6113336,137.3201664,54377235
619,36.6112356,137.3188002,54377235
620,36.6143356,137.3218099,54377235
621,36.6080216,137.1304776,54377120
622,36.7362713,137.2880401,5537283
623,36.7363913,137.2942185,5537283
624,36.6077713,137.1152367,54377029
625,36.6842222,137.2035862,5537126
626,36.7364898,137.2657907,5537281
627,36.7364669,137.3096115,5537284
628,36.6895397,137.2052939,5537126
629,36.7365161,137.309499,5537284
630,36.7182783,137.1160148,5537069
631,36.7200144,137.148035,5537161
632,36.7366201,137.3092199,5537284
633,36.6939496,137.1883664,5537135
634,36.7191263,137.1363253,5537160
635,36.6080101,137.1313082,54377120
636,36.686362,137.299055,5537223
637,36.6079588,137.1155079,54377029
638,36.7186177,137.1283717,5537160
639,36.7367195,137.3089271,5537284
640,36.6864528,137.2990463,5537223
641,36.6865756,137.3001113,5537224
642,36.6865268,137.299729,5537223
643,36.6866475,137.3001207,5537224
644,36.6872632,137.3044492,5537224
645,36.7181479,137.1176923,5537069
646,36.6875624,137.3046478,5537224
647,36.687821,137.300328,5537224
648,36.687824,137.303842,5537224
649,36.688195,137.300401,5537224
650,36.7368039,137.3141323,5537285
651,36.7369051,137.2649335,5537281
652,36.7368241,137.3085692,5537284
653,36.6884432,137.3052191,5537224
654,36.7197515,137.1495544,5537161
655,36.688468,137.300454,5537224
656,36.7368547,137.3084115,5537284
657,36.6886985,137.3053628,5537224
658,36.7367298,137.262126,5537280
659,36.6887039,137.3046532,5537224
660,36.6080144,137.11602,54377029
661,36.6887702,137.3044645,5537224
662,36.6888038,137.3038017,5537224
663,36.7369385,137.308056,5537284
664,36.7183059,137.1223802,5537069
665,36.688951,137.300545,5537224
666,36.68915,137.3055291,5537224
667,36.7369924,137.3043636,5537284
668,36.7370593,137.3075764,5537284
669,36.6890876,137.3037938,5537224
670,36.689126,137.30058,5537224
671,36.6894469,137.3055536,5537224
672,36.7370708,137.3075347,5537284
673,36.7371478,137.3044155,5537284
674,36.689717,137.300698,5537224
675,36.6897345,137.2991719,5537223
676,36.6897784,137.303769,5537224
677,36.690332,137.300782,5537224
678,36.6904104,137.3057382,5537224
679,36.7372319,137.3066533,5537284
680,36.690574,137.3058004,5537224
681,36.7372325,137.3066999,5537284
682,36.6907891,137.3059412,5537224
683,36.6907727,137.3008003,5537224
684,36.7373488,137.2883101,5537283
685,36.6081013,137.1162911,54377029
686,36.6910803,137.3062196,5537224
687,36.7372588,137.3044609,5537284
688,36.6913126,137.3064542,5537224
689,36.6913188,137.300756,5537224
690,36.6916733,137.3067256,5537234
691,36.6085032,137.1141831,54377039
692,36.7373883,137.3045028,5537284
693,36.7373431,137.2757355,5537282
694,36.608333,137.138569,54377121
695,36.6082679,137.1312514,54377120
696,36.6915631,137.3007739,5537224
697,36.6918318,137.3037095,5537234
698,36.6918559,137.3008018,5537234
699,36.6083221,137.1223644,54377029
700,36.7374779,137.314842,5537285
701,36.6919595,137.3068112,5537234
702,36.6922135,137.300832,5537234
703,36.6924162,137.2999275,5537233
704,36.6924087,137.3000223,5537234
705,36.7375564,137.3045201,5537284
706,36.673155,137.3028472,553724
707,36.6818791,137.3101613,5537214
708,36.6924949,137.299233,5537233
709,36.6924673,137.3008465,5537234
710,36.684584,137.3011381,5537224
711,36.6847124,137.3014555,5537224
712,36.686068,137.3083087,5537224
713,36.686237,137.3086147,5537224
714,36.6862665,137.3086976,5537224
715,36.6902661,137.3101671,5537224
716,36.608653,137.114268,54377039
717,36.693013,137.3071315,5537234
718,36.6913455,137.3113235,5537224
719,36.691504,137.3113941,5537224
720,36.7376657,137.3045165,5537284
721,36.6931628,137.3009154,5537234
722,36.691701,137.3119003,5537234
723,36.6915919,137.3116264,5537224
724,36.6906897,137.3107537,5537224
725,36.690316,137.3102263,5537224
726,36.692301,137.3123981,5537234
727,36.695655,137.3138451,5537235
728,36.693525,137.300986,5537234
729,36.6938035,137.30729,5537234
730,36.7378799,137.2627866,5537281
731,36.7377778,137.3044811,5537284
732,36.6937211,137.3010777,5537234
733,36.6938267,137.3072801,5537234
734,36.6938797,137.3012136,5537234
735,36.6940395,137.3013596,5537234
736,36.694225,137.3014639,5537234
737,36.7378433,137.2760558,5537282
738,36.6944093,137.3015059,5537234
739,36.7379214,137.2950039,5537283
740,36.6948475,137.2993167,5537233
741,36.6945691,137.3071391,5537234
742,36.7378789,137.3044249,5537284
743,36.6814856,137.2630387,5537211
744,36.6814498,137.2629233,5537211
745,36.6948039,137.3071347,5537234
746,36.681405,137.2627508,5537211
747,36.6813642,137.2625659,5537211
748,36.6813376,137.2624096,5537210
749,36.6813204,137.2622743,5537210
750,36.6948722,137.3071383,5537234
751,36.6813045,137.2620968,5537210
752,36.6812995,137.2619789,5537210
753,36.6812905,137.2612083,5537210
754,36.6812905,137.2605472,5537210
755,36.6812837,137.2596101,5537210
756,36.6812736,137.2582909,5537210
757,36.6812676,137.2579443,5537210
758,36.7380169,137.2950793,5537283
759,36.6812517,137.2565362,5537210
760,36.6812488,137.2563996,5537210
761,36.6812504,137.2564763,5537210
762,36.6812702,137.2580913,5537210
763,36.6812901,137.2610688,5537210
764,36.6812977,137.261824,5537210
765,36.7380118,137.2623843,5537280
766,36.6813463,137.2574034,5537210
767,36.6949695,137.303634,5537234
768,36.6813192,137.2560957,5537210
769,36.6813271,137.2568005,5537210
770,36.6812531,137.2560945,5537210
771,36.6813994,137.2553644,5537210
772,36.6812905,137.2609606,5537210
773,36.6812905,137.2611473,5537210
774,36.6949909,137.3071511,5537234
775,36.6870713,137.2891379,5537223
776,36.686998,137.2894692,5537223
777,36.6813274,137.2556993,5537210
778,36.6951032,137.3015338,5537234
779,36.6954553,137.3014252,5537234
780,36.7381478,137.2615259,5537280
781,36.6956733,137.3013874,5537234
782,36.7381968,137.3040628,5537284
783,36.6957559,137.3013762,5537234
784,36.6958785,137.3071693,5537234
785,36.7381805,137.2611189,5537280
786,36.6960584,137.299342,5537233
787,36.6960345,137.2992219,5537233
788,36.698728,137.2647662,5537231
