ノード番号,緯度,経度,3次メッシュID
0,36.7204877,137.3047311,5537264
1,36.7205369,137.3052078,5537264
2,36.7205608,137.3068976,5537264
3,36.7205888,137.3058219,5537264
4,36.7205494,137.306974,5537264
5,36.720533,137.307096,5537264
6,36.720577,137.307258,5537264
7,36.720655,137.307366,5537264
8,36.720786,137.307483,5537264
9,36.720886,137.307535,5537264
10,36.721033,137.307579,5537264
11,36.721301,137.307635,5537264
12,36.721488,137.307666,5537264
13,36.721675,137.307661,5537264
14,36.6029501,137.1364993,54377120
15,36.7221741,137.2923118,5537263
16,36.7178261,137.2816534,5537262
17,36.7177938,137.2809658,5537262
18,36.7178495,137.2809609,5537262
19,36.7178196,137.2809635,5537262
20,36.7179356,137.2792261,5537262
21,36.7179739,137.2786223,5537262
22,36.7180324,137.2778849,5537262
23,36.7180717,137.2774339,5537262
24,36.7107997,137.211974,5537156
25,36.7181329,137.2769021,5537262
26,36.7184596,137.2734838,5537261
27,36.7186308,137.2716916,5537261
28,36.7186754,137.2712804,5537261
29,36.7186861,137.2706385,5537261
30,36.7186627,137.2706318,5537261
31,36.7186053,137.2711093,5537261
32,36.7180577,137.2819822,5537262
33,36.7180415,137.2819231,5537262
34,36.7180753,137.280578,5537262
35,36.722621,137.307404,5537264
36,36.7181125,137.2793207,5537262
37,36.7181582,137.278639,5537262
38,36.7182156,137.2779519,5537262
39,36.7183156,137.2769307,5537262
40,36.7186374,137.2736676,5537261
41,36.7187573,137.2723728,5537261
42,36.7188498,137.2714165,5537261
43,36.7189338,137.2710173,5537261
44,36.7189689,137.2707414,5537261
45,36.7189987,137.2707441,5537261
46,36.7181775,137.2820336,5537262
47,36.7184029,137.2820455,5537262
48,36.7185102,137.2819991,5537262
49,36.7189806,137.271272,5537261
50,36.7027088,137.2593976,5537240
51,36.7027703,137.2603485,5537240
52,36.7028372,137.2612759,5537240
53,36.702861,137.2617741,5537240
54,36.7028724,137.2623653,5537240
55,36.702926,137.2636398,5537241
56,36.702953,137.2641348,5537241
57,36.7029445,137.2641846,5537241
58,36.702892,137.2642722,5537241
59,36.702923,137.2642328,5537241
60,36.7085734,137.174205,5537153
61,36.7089065,137.1742843,5537153
62,36.7088703,137.1742806,5537153
63,36.7081939,137.1738377,5537143
64,36.707931,137.1735882,5537143
65,36.7078905,137.173538,5537143
66,36.7077536,137.1733174,5537143
67,36.7076599,137.1731235,5537143
68,36.7075934,137.1729382,5537143
69,36.7075591,137.17279,5537143
70,36.7075322,137.1726122,5537143
71,36.7075211,137.1724853,5537143
72,36.7075205,137.1722111,5537143
73,36.7076145,137.1712285,5537143
74,36.7076712,137.1706666,5537143
75,36.7076788,137.1704057,5537143
76,36.7076807,137.1698796,5537143
77,36.7080843,137.1737337,5537143
78,36.7074466,137.1726607,5537143
79,36.7074258,137.1723407,5537143
80,36.7074431,137.1721404,5537143
81,36.7075254,137.1714877,5537143
82,36.7075634,137.1711531,5537143
83,36.7076075,137.1707359,5537143
84,36.7076144,137.1705779,5537143
85,36.7076191,137.1700272,5537143
86,36.722878,137.307267,5537264
87,36.7076128,137.1698715,5537143
88,36.7076019,137.1697307,5537143
89,36.7075473,137.1691496,5537143
90,36.7075036,137.1687436,5537143
91,36.7074906,137.168573,5537143
92,36.7074927,137.1681182,5537143
93,36.7075208,137.1675897,5537143
94,36.7075177,137.1672972,5537143
95,36.7074724,137.1670514,5537143
96,36.7074048,137.1668244,5537143
97,36.7072754,137.1665271,5537143
98,36.7069686,137.1657775,5537143
99,36.7068521,137.1652683,5537143
100,36.706901,137.1655362,5537143
101,36.7068188,137.1649957,5537143
102,36.7066597,137.1636236,5537143
103,36.7067425,137.1643519,5537143
104,36.7066219,137.1633573,5537143
105,36.7065379,137.1628038,5537143
106,36.7064399,137.1622324,5537142
107,36.7063752,137.161786,5537142
108,36.7062872,137.1612438,5537142
109,36.7062612,137.1610511,5537142
110,36.7230944,137.2997402,5537263
111,36.7062305,137.160734,5537142
112,36.7062043,137.1604529,5537142
113,36.7061846,137.1604433,5537142
114,36.7075489,137.168515,5537143
115,36.7075609,137.1679438,5537143
116,36.7075844,137.1674815,5537143
117,36.7075835,137.1673912,5537143
118,36.7075779,137.1673085,5537143
119,36.7075348,137.1669363,5537143
120,36.6031488,137.1377434,54377121
121,36.7074984,137.1668473,5537143
122,36.7074426,137.1667303,5537143
123,36.7071265,137.1659899,5537143
124,36.7070602,137.1658374,5537143
125,36.7069594,137.1654947,5537143
126,36.7068871,137.1649941,5537143
127,36.7067408,137.1636829,5537143
128,36.706658,137.1631301,5537143
129,36.7066812,137.1628648,5537143
130,36.706674,137.1628186,5537143
131,36.7066657,137.1627799,5537143
132,36.7065451,137.1624028,5537142
133,36.7063599,137.1613113,5537142
134,36.7063246,137.1610674,5537142
135,36.7063031,137.1608472,5537142
136,36.7062764,137.1604207,5537142
137,36.707675,137.1698261,5537143
138,36.7076096,137.1698297,5537143
139,36.7076384,137.1698281,5537143
140,36.7075265,137.1669174,5537143
141,36.7074426,137.1669513,5537143
142,36.7075093,137.1669244,5537143
143,36.7074792,137.1669365,5537143
144,36.7067464,137.1637657,5537143
145,36.7066748,137.163764,5537143
146,36.706713,137.1637617,5537143
147,36.7041098,137.2799113,5537242
148,36.7042278,137.2802853,5537242
149,36.7044906,137.281016,5537242
150,36.7045595,137.2812495,5537242
151,36.7040976,137.2796168,5537242
152,36.7218055,137.2640073,5537261
153,36.7205734,137.2633558,5537261
154,36.7218072,137.2641506,5537261
155,36.7243852,137.3001769,5537264
156,36.6035804,137.141145,54377121
157,36.7013544,137.2108589,5537146
158,36.6974493,137.194808,5537135
159,36.7265216,137.2735665,5537271
160,36.7268763,137.2728766,5537271
161,36.6989485,137.1824503,5537134
162,36.6989543,137.1822593,5537134
163,36.6989407,137.1821483,5537134
164,36.727145,137.2743132,5537271
165,36.6989077,137.1820253,5537134
166,36.6988086,137.1816406,5537134
167,36.6986656,137.1811127,5537134
168,36.6984997,137.1804973,5537134
169,36.6983588,137.1800636,5537134
170,36.6982147,137.1796179,5537134
171,36.6981525,137.1794104,5537134
172,36.6981291,137.1793805,5537134
173,36.6980797,137.1793712,5537134
174,36.6980217,137.1791889,5537134
175,36.6980307,137.1791471,5537134
176,36.6980398,137.1791219,5537134
177,36.6979047,137.1786716,5537134
178,36.6977224,137.1780628,5537134
179,36.6976936,137.1779713,5537134
180,36.6975799,137.1776716,5537134
181,36.6973682,137.1771901,5537134
182,36.6972996,137.1770509,5537134
183,36.6970923,137.1765893,5537134
184,36.6969971,137.1763771,5537134
185,36.6969428,137.1762252,5537134
186,36.7274348,137.2718209,5537271
187,36.6967546,137.1757743,5537134
188,36.7274414,137.2748913,5537271
189,36.6965409,137.1753154,5537134
190,36.6965244,137.1752869,5537134
191,36.6962808,137.174874,5537133
192,36.6954714,137.1734624,5537133
193,36.6954889,137.1734485,5537133
194,36.6953843,137.1732538,5537133
195,36.694919,137.1724174,5537133
196,36.6946487,137.1719281,5537133
197,36.6943157,137.171331,5537133
198,36.6958591,137.1741188,5537133
199,36.6955349,137.1735652,5537133
200,36.6936476,137.1700945,5537133
201,36.6935808,137.1699854,5537133
202,36.6932464,137.1694616,5537133
203,36.6930459,137.1691364,5537133
204,36.6928739,137.1688556,5537133
205,36.6926701,137.1685313,5537133
206,36.6925758,137.168388,5537133
207,36.6923657,137.1680974,5537133
208,36.6922318,137.1679016,5537133
209,36.691921,137.1674489,5537133
210,36.6918204,137.1673016,5537133
211,36.6915754,137.1669457,5537123
212,36.6913439,137.1666026,5537123
213,36.6910831,137.1662121,5537123
214,36.6910118,137.1661321,5537123
215,36.6908897,137.1660125,5537123
216,36.6907248,137.1658711,5537123
217,36.6905996,137.1657663,5537123
218,36.6903776,137.1655864,5537123
219,36.6901961,137.1654332,5537123
220,36.6897966,137.1651079,5537123
221,36.6897062,137.1650318,5537123
222,36.689248,137.1646344,5537123
223,36.6888524,137.1642755,5537123
224,36.6883681,137.1638465,5537123
225,36.6879804,137.1634995,5537123
226,36.6875745,137.1631486,5537123
227,36.6872876,137.1628994,5537123
228,36.6871404,137.1627772,5537123
229,36.687077,137.1627728,5537123
230,36.6870579,137.1627803,5537123
231,36.608102,137.3134294,54377225
232,36.6868958,137.1626571,5537123
233,36.6868951,137.1626282,5537123
234,36.6868812,137.1625816,5537123
235,36.6868552,137.1625306,5537123
236,36.7279374,137.2760934,5537272
237,36.6079372,137.3137043,54377225
238,36.6865868,137.1622895,5537122
239,36.6862808,137.1620236,5537122
240,36.6862039,137.1619593,5537122
241,36.6858503,137.1616637,5537122
242,36.6850084,137.1608145,5537122
243,36.6855887,137.1614284,5537122
244,36.6084901,137.3132265,54377235
245,36.6854492,137.1612673,5537122
246,36.68514,137.160948,5537122
247,36.6847246,137.160516,5537122
248,36.6846532,137.1604478,5537122
249,36.6843456,137.1601235,5537122
250,36.6842497,137.1600385,5537122
251,36.6841316,137.1599377,5537122
252,36.6897439,137.1650636,5537123
253,36.7281455,137.2764653,5537272
254,36.6911664,137.1663368,5537123
255,36.6932198,137.1694185,5537133
256,36.6904667,137.1656586,5537123
257,36.6934603,137.1697958,5537133
258,36.6944203,137.1715177,5537133
259,36.6954356,137.1733465,5537133
260,36.6850415,137.1608481,5537122
261,36.6954999,137.1735085,5537133
262,36.6972828,137.1770134,5537134
263,36.6965332,137.1753008,5537134
264,36.6980496,137.1792821,5537134
265,36.698916,137.1820858,5537134
266,36.6989286,137.1831239,5537134
267,36.6997045,137.1851526,5537134
268,36.7017174,137.1878693,5537145
269,36.7016911,137.1878722,5537145
270,36.701648,137.1878598,5537145
271,36.7014253,137.1875226,5537145
272,36.7012634,137.1872679,5537144
273,36.7011339,137.1870787,5537144
274,36.700754,137.1865128,5537144
275,36.7005886,137.1862953,5537144
276,36.7005368,137.1862794,5537144
277,36.7005149,137.1862338,5537144
278,36.7005233,137.1862177,5537144
279,36.7005475,137.1861906,5537144
280,36.7007048,137.186082,5537144
281,36.700738,137.1860604,5537144
282,36.7005994,137.186311,5537144
283,36.7006314,137.1863217,5537144
284,36.7003794,137.1861818,5537144
285,36.7283607,137.2767049,5537272
286,36.7004451,137.186111,5537144
287,36.7003615,137.1859931,5537144
288,36.7001032,137.1856023,5537144
289,36.6999987,137.185435,5537134
290,36.6997821,137.1851046,5537134
291,36.6996645,137.1849249,5537134
292,36.6994171,137.1845355,5537134
293,36.6992412,137.1842695,5537134
294,36.6990972,137.1840487,5537134
295,36.6990291,137.1838691,5537134
296,36.6990016,137.1837882,5537134
297,36.6989928,137.183658,5537134
298,36.6990071,137.1832096,5537134
299,36.6990181,137.1831026,5537134
300,36.6990203,137.182742,5537134
301,36.6990203,137.1825583,5537134
302,36.6990236,137.1822511,5537134
303,36.699006,137.1820989,5537134
304,36.6989598,137.1819275,5537134
305,36.6988268,137.181449,5537134
306,36.6988081,137.18139,5537134
307,36.698825,137.181317,5537134
308,36.6988103,137.1813461,5537134
309,36.6987932,137.1811869,5537134
310,36.698772,137.1811888,5537134
311,36.6987532,137.1811746,5537134
312,36.6987447,137.1811536,5537134
313,36.6986814,137.1809093,5537134
314,36.6985805,137.1805397,5537134
315,36.698436,137.1800608,5537134
316,36.6983138,137.179677,5537134
317,36.698227,137.1793408,5537134
318,36.6981634,137.1791266,5537134
319,36.6980823,137.1789064,5537134
320,36.6982708,137.1795407,5537134
321,36.6980765,137.1788792,5537134
322,36.6980402,137.1787725,5537134
323,36.697966,137.1785491,5537134
324,36.697832,137.1781449,5537134
325,36.6976578,137.1776556,5537134
326,36.6975232,137.1773194,5537134
327,36.6973743,137.1769639,5537134
328,36.6972086,137.1766104,5537134
329,36.6971626,137.1765178,5537134
330,36.6971532,137.1764864,5537134
331,36.6971641,137.1764604,5537134
332,36.6970953,137.1763031,5537134
333,36.6970701,137.1763062,5537134
334,36.6969098,137.1759353,5537134
335,36.6966208,137.1752659,5537134
336,36.6967089,137.17548,5537134
337,36.6965835,137.1753058,5537134
338,36.6971277,137.1763773,5537134
339,36.6980565,137.1788216,5537134
340,36.6988077,137.1812488,5537134
341,36.6965497,137.1753344,5537134
342,36.7004098,137.1861489,5537144
343,36.6990138,137.1831436,5537134
344,36.7288038,137.274477,5537271
345,36.7004557,137.1861279,5537144
346,36.7004714,137.1861256,5537144
347,36.7004919,137.1861234,5537144
348,36.7006985,137.1859787,5537144
349,36.7010319,137.1857467,5537144
350,36.7014878,137.1853964,5537144
351,36.7015804,137.1853293,5537144
352,36.701671,137.1852698,5537144
353,36.7017157,137.185245,5537144
354,36.7016517,137.1850868,5537144
355,36.7015901,137.1850031,5537144
356,36.7015224,137.1849308,5537144
357,36.7014342,137.1848404,5537144
358,36.7013213,137.1847605,5537144
359,36.7011564,137.18464,5537144
360,36.701009,137.1845406,5537144
361,36.7008163,137.1843989,5537144
362,36.7006774,137.1843146,5537144
363,36.7004599,137.1841692,5537144
364,36.7003476,137.1840953,5537144
365,36.7001603,137.1839544,5537144
366,36.7000558,137.1838429,5537144
367,36.6999972,137.1837804,5537134
368,36.6999187,137.1837186,5537134
369,36.6998474,137.1836862,5537134
370,36.6997677,137.1836569,5537134
371,36.7292563,137.2709103,5537271
372,36.6995907,137.1835989,5537134
373,36.6995146,137.1835695,5537134
374,36.6994874,137.1835303,5537134
375,36.729361,137.294502,5537273
376,36.6994518,137.1834376,5537134
377,36.6992821,137.1823784,5537134
378,36.6994192,137.1832614,5537134
379,36.6993956,137.1831657,5537134
380,36.6993781,137.1830745,5537134
381,36.6993793,137.1829909,5537134
382,36.6991456,137.1823159,5537134
383,36.6991184,137.1822993,5537134
384,36.6990374,137.1820401,5537134
385,36.6990842,137.1822543,5537134
386,36.6989734,137.1818119,5537134
387,36.6989583,137.181723,5537134
388,36.6989372,137.1816439,5537134
389,36.6992676,137.1823696,5537134
390,36.7021502,137.1863883,5537144
391,36.7021013,137.1862499,5537144
392,36.70205,137.1861073,5537144
393,36.7019419,137.1858097,5537144
394,36.7017594,137.1853374,5537144
395,36.7017799,137.1852144,5537144
396,36.702321,137.1849747,5537144
397,36.7026469,137.1848382,5537144
398,36.7031171,137.1846547,5537144
399,36.70313,137.1846387,5537144
400,36.7031315,137.1846165,5537144
401,36.7017501,137.1852278,5537144
402,36.6965413,137.1751234,5537134
403,36.6963135,137.1747315,5537133
404,36.6960371,137.1742418,5537133
405,36.6957309,137.173687,5537133
406,36.6953826,137.1730646,5537133
407,36.694762,137.1719059,5537133
408,36.6942991,137.1710782,5537133
409,36.6938849,137.1703123,5537133
410,36.693715,137.1700324,5537133
411,36.693639,137.1699134,5537133
412,36.6932824,137.1693228,5537133
413,36.692988,137.1688422,5537133
414,36.6922874,137.1678067,5537133
415,36.6919614,137.1673362,5537133
416,36.6917777,137.1670644,5537133
417,36.691539,137.166705,5537123
418,36.6914373,137.1665512,5537123
419,36.6912157,137.1662513,5537123
420,36.6910536,137.1660424,5537123
421,36.6908591,137.1658549,5537123
422,36.6905673,137.1656269,5537123
423,36.6902999,137.1654079,5537123
424,36.6898334,137.1650227,5537123
425,36.6894759,137.1647082,5537123
426,36.6888833,137.1641838,5537123
427,36.6884114,137.1637615,5537123
428,36.6628097,137.2789149,54377292
429,36.6628916,137.2777497,54377292
430,36.687953,137.1633505,5537123
431,36.6874793,137.1629282,5537123
432,36.6871272,137.1626272,5537123
433,36.6866697,137.1622072,5537122
434,36.6863824,137.1619983,5537122
435,36.7293887,137.2734372,5537271
436,36.6853854,137.1610718,5537122
437,36.6847613,137.1604272,5537122
438,36.6862572,137.1618849,5537122
439,36.6859006,137.1615794,5537122
440,36.6833735,137.1589818,5537122
441,36.6855962,137.1612852,5537122
442,36.6843128,137.1599566,5537122
443,36.6863334,137.1619539,5537122
444,36.6903872,137.1654794,5537123
445,36.6914884,137.1666254,5537123
446,36.6930751,137.1689844,5537133
447,36.6951858,137.1727062,5537133
448,36.6955537,137.1733793,5537133
449,36.6965671,137.1751647,5537134
450,36.6952701,137.1736259,5537133
451,36.6952055,137.1736347,5537133
452,36.6953177,137.1735226,5537133
453,36.6954661,137.1734049,5537133
454,36.6951592,137.1728492,5537133
455,36.6952317,137.1727928,5537133
456,36.6966125,137.180643,5537134
457,36.6966687,137.1807355,5537134
458,36.6966546,137.1805167,5537134
459,36.6966923,137.1804785,5537134
460,36.6966359,137.1806814,5537134
461,36.6965434,137.1812786,5537134
462,36.694354,137.1886744,5537135
463,36.7295161,137.2972296,5537273
464,36.6943708,137.1887382,5537135
465,36.6944255,137.1888253,5537135
466,36.6945272,137.1889772,5537135
467,36.6946629,137.1891864,5537135
468,36.6947417,137.1893161,5537135
469,36.6946888,137.189366,5537135
470,36.6946371,137.1894163,5537135
471,36.7296296,137.2965534,5537273
472,36.7295693,137.2844264,5537272
473,36.7299234,137.2724337,5537271
474,36.7303124,137.2729458,5537271
475,36.7305114,137.2733443,5537271
476,36.730606,137.2736469,5537271
477,36.7307082,137.2740425,5537271
478,36.7307481,137.2748296,5537271
479,36.7308449,137.274657,5537271
480,36.7307743,137.2743007,5537271
481,36.7308492,137.2745669,5537271
482,36.7308,137.2966018,5537273
483,36.7307924,137.3002152,5537274
484,36.605684,137.137508,54377121
485,36.7310749,137.2985841,5537273
486,36.6933539,137.2124293,5537136
487,36.6933282,137.2122957,5537136
488,36.6933506,137.2124101,5537136
489,36.6933356,137.2123392,5537136
490,36.6830038,137.1660818,5537113
491,36.6831275,137.1660522,5537113
492,36.6832099,137.1660047,5537113
493,36.6830195,137.165963,5537113
494,36.6831269,137.1659123,5537113
495,36.6832063,137.1658206,5537113
496,36.683244,137.1657156,5537113
497,36.6832431,137.1655973,5537113
498,36.6832198,137.165508,5537113
499,36.6831637,137.1653873,5537113
500,36.6828259,137.1647343,5537113
501,36.6827136,137.1645496,5537113
502,36.6826178,137.164412,5537113
503,36.6824919,137.1642442,5537113
504,36.6823893,137.164138,5537113
505,36.6822286,137.1640173,5537113
506,36.6823879,137.1581584,5537112
507,36.6819564,137.15775,5537112
508,36.6818727,137.1576294,5537112
509,36.6799781,137.1558104,5537112
510,36.6793071,137.1551824,5537112
511,36.6789536,137.1548837,5537112
512,36.6786679,137.1546336,5537112
513,36.6784399,137.1544195,5537112
514,36.6779752,137.1539787,5537112
515,36.6774052,137.1534353,5537112
516,36.6767283,137.1527828,5537112
517,36.675829,137.1519357,5537112
518,36.6749279,137.1510887,553712
519,36.6744642,137.1505331,553712
520,36.6762109,137.1521662,5537112
521,36.6771161,137.1530355,5537112
522,36.677085,137.1529808,5537112
523,36.6784585,137.1543091,5537112
524,36.6788268,137.1546574,5537112
525,36.605859,137.137522,54377121
526,36.6921561,137.211075,5537136
527,36.6921314,137.2110441,5537136
528,36.6920646,137.211017,5537136
529,36.6921228,137.2110026,5537136
530,36.6921432,137.210957,5537136
531,36.6921443,137.2108792,5537136
532,36.692112,137.2108282,5537136
533,36.6920835,137.210805,5537136
534,36.692112,137.2114328,5537136
535,36.6921099,137.2117093,5537136
536,36.6921497,137.2117546,5537136
537,36.692155,137.2117147,5537136
538,36.6921776,137.2116879,5537136
539,36.6921851,137.2116651,5537136
540,36.6921884,137.211598,5537136
541,36.6921722,137.2115108,5537136
542,36.6921572,137.2114326,5537136
543,36.6922868,137.2118049,5537136
544,36.6922077,137.2117858,5537136
545,36.6921303,137.2117442,5537136
546,36.6919963,137.212216,5537136
547,36.6920754,137.2120875,5537136
548,36.6921131,137.2119735,5537136
549,36.6921249,137.2118528,5537136
550,36.6921615,137.2118689,5537136
551,36.692197,137.2119118,5537136
552,36.6922195,137.2119614,5537136
553,36.6921884,137.2122028,5537136
554,36.6922292,137.2121747,5537136
555,36.6922421,137.2121358,5537136
556,36.6923324,137.2121309,5537136
557,36.6918238,137.2115765,5537136
558,36.6917528,137.2114867,5537136
559,36.6917722,137.2112668,5537136
560,36.6918614,137.2111474,5537136
561,36.6920451,137.211236,5537136
562,36.6945703,137.2126836,5537137
563,36.6944638,137.2121358,5537136
564,36.694367,137.2115491,5537136
565,36.6943224,137.2111192,5537136
566,36.6941633,137.210853,5537136
567,36.6941243,137.2108892,5537136
568,36.6940955,137.2108939,5537136
569,36.6940864,137.2108738,5537136
570,36.6940821,137.2108047,5537136
571,36.6941116,137.2107773,5537136
572,36.6941202,137.2106995,5537136
573,36.6923863,137.2125161,5537137
574,36.606101,137.137564,54377121
575,36.7327627,137.3007745,5537274
576,36.7329405,137.2986794,5537273
577,36.7329874,137.2967034,5537273
578,36.704298,137.2090708,5537146
579,36.7036746,137.2087844,5537146
580,36.6065069,137.1350593,54377120
581,36.606399,137.137606,54377121
582,36.6065891,137.135666,54377120
583,36.733647,137.307965,5537284
584,36.606704,137.135015,54377120
585,36.733802,137.307359,5537284
586,36.7176875,137.1038019,5537068
587,36.606867,137.134987,54377120
588,36.6070175,137.1375468,54377121
589,36.7077081,137.2133993,5537147
590,36.7076491,137.2134181,5537147
591,36.7075796,137.2133955,5537147
592,36.7075448,137.2133295,5537147
593,36.7075448,137.2132239,5537147
594,36.7075735,137.2131674,5537147
595,36.7074116,137.212926,5537147
596,36.7075685,137.2133745,5537147
597,36.7075344,137.2134063,5537147
598,36.7354188,137.2968264,5537283
599,36.7358092,137.2987815,5537283
600,36.607727,137.1339359,54377120
601,36.6078391,137.1347931,54377120
602,36.607746,137.134813,54377120
603,36.7012186,137.2040252,5537146
604,36.7028487,137.1997332,5537145
605,36.7028611,137.1997125,5537145
606,36.7028812,137.1997039,5537145
607,36.7028955,137.1996966,5537145
608,36.607836,137.134791,54377120
609,36.7016671,137.2120188,5537146
610,36.7364669,137.3096115,5537284
611,36.7017266,137.2118627,5537146
612,36.7016693,137.2121468,5537146
613,36.7016264,137.2121191,5537146
614,36.693802,137.1868984,5537134
615,36.6940383,137.1866608,5537134
616,36.7366201,137.3092199,5537284
617,36.7365206,137.3096979,5537284
618,36.7018839,137.2113831,5537146
619,36.701905,137.2114091,5537146
620,36.7019154,137.2114503,5537146
621,36.7019122,137.2114835,5537146
622,36.7013758,137.211087,5537146
623,36.6857615,137.2987816,5537223
624,36.6939037,137.1884019,5537135
625,36.693541,137.1882149,5537135
626,36.693419,137.188288,5537135
627,36.6935185,137.1885403,5537135
628,36.6936004,137.1885773,5537135
629,36.6937804,137.188493,5537135
630,36.6940706,137.1888146,5537135
631,36.6940023,137.1887258,5537135
632,36.6937144,137.1887979,5537135
633,36.6930445,137.1890848,5537135
634,36.6929649,137.1870957,5537134
635,36.6927595,137.1867301,5537134
636,36.6926191,137.1874176,5537134
637,36.6918292,137.1876107,5537135
638,36.6927002,137.1875872,5537135
639,36.736684,137.309245,5537284
640,36.7368805,137.3093148,5537284
641,36.7367487,137.3099375,5537284
642,36.7370981,137.3092032,5537284
643,36.608044,137.134756,54377120
644,36.737144,137.31033,5537284
645,36.7374584,137.3107906,5537284
646,36.608333,137.138569,54377121
647,36.7376129,137.3110117,5537284
648,36.6932076,137.3105138,5537234
649,36.6934835,137.3092131,5537234
650,36.6936524,137.3084394,5537234
651,36.6938035,137.30729,5537234
652,36.6938475,137.3076069,5537234
653,36.6947307,137.3105849,5537234
654,36.6812676,137.2579443,5537210
655,36.6812488,137.2563996,5537210
656,36.7380858,137.3086198,5537284
657,36.6812905,137.2609606,5537210
658,36.6812905,137.2611473,5537210
659,36.608568,137.134652,54377130
660,36.6958785,137.3071693,5537234
661,36.6727378,137.1994636,553715
662,36.684807,137.1553693,5537122
663,36.6853036,137.1546958,5537122
664,36.685402,137.1545413,5537122
665,36.6620502,137.2099897,54377196
666,36.6973887,137.3114702,5537234
667,36.6711223,137.2007278,553716
668,36.6972137,137.312269,5537234
669,36.6973847,137.3124604,5537234
670,36.6819717,137.1575694,5537112
671,36.6978307,137.3094318,5537234
672,36.698071,137.312541,5537235
673,36.6984253,137.3137542,5537235
674,36.6985276,137.3126857,5537235
675,36.699465,137.312815,5537235
676,36.6996186,137.3118844,5537234
677,36.6669634,137.2021772,553716
678,36.609052,137.134568,54377130
679,36.6997811,137.3109563,5537234
680,36.6999559,137.3101322,5537234
681,36.6301515,137.2895555,54377253
682,36.6298546,137.2895786,54377253
683,36.6294602,137.2898388,54377253
684,36.7004924,137.3120727,5537244
685,36.700826,137.310335,5537244
686,36.7011211,137.3122414,5537244
687,36.7014407,137.3106881,5537244
688,36.7015831,137.3100653,5537244
689,36.7348377,137.2041624,5537186
690,36.7375923,137.2038115,5537186
691,36.7375621,137.2038298,5537186
692,36.7348783,137.204397,5537186
693,36.7375793,137.2040633,5537186
694,36.7376102,137.2040754,5537186
695,36.6962393,137.2129302,5537137
696,36.6962243,137.2132389,5537137
697,36.6962348,137.2130225,5537137
698,36.6962288,137.213147,5537137
699,36.6948988,137.2127919,5537137
700,36.6950102,137.2131278,5537137
701,36.6949256,137.2128725,5537137
702,36.6949747,137.2130207,5537137
703,36.6949016,137.2131199,5537137
704,36.6944814,137.2130703,5537137
705,36.694427,137.2130645,5537137
706,36.6944485,137.2127245,5537137
707,36.6944416,137.2128337,5537137
708,36.6944334,137.2129636,5537137
709,36.6954085,137.2158708,5537137
710,36.6969222,137.2179641,5537137
711,36.6971136,137.2181084,5537137
712,36.6971146,137.2180487,5537137
713,36.6969094,137.2182575,5537137
714,36.6979359,137.2186017,5537137
715,36.697114,137.2180831,5537137
716,36.6969228,137.2179438,5537137
717,36.6965603,137.2176062,5537137
718,36.696258,137.2171356,5537137
719,36.6100316,137.1173444,54377039
720,36.6100343,137.117845,54377039
721,36.6960163,137.2165298,5537137
722,36.6958704,137.2161794,5537137
723,36.610008,137.134373,54377130
724,36.6102454,137.1343261,54377130
725,36.610039,137.118064,54377039
726,36.6965669,137.1805194,5537134
727,36.6957806,137.179215,5537134
728,36.6965689,137.1804116,5537134
729,36.6965592,137.1806812,5537134
730,36.6964326,137.180794,5537134
731,36.6959951,137.1811949,5537134
732,36.695541,137.1816614,5537134
733,36.6957764,137.1789832,5537134
734,36.6968241,137.1803972,5537134
735,36.6968793,137.1803457,5537134
736,36.6971228,137.18011,5537134
737,36.6973775,137.1800343,5537134
738,36.696869,137.1805346,5537134
739,36.6964697,137.1809351,5537134
740,36.6961516,137.1812427,5537134
741,36.7057558,137.3070247,5537244
742,36.6956862,137.1816831,5537134
743,36.707284,137.30482,5537244
744,36.707462,137.304812,5537244
745,36.6109972,137.1180739,54377039
746,36.707627,137.30482,5537244
747,36.707913,137.304881,5537244
748,36.6113594,137.1180929,54377039
749,36.6112221,137.1173734,54377039
750,36.708958,137.30518,5537254
751,36.6111936,137.1169437,54377039
752,36.6112415,137.1176358,54377039
753,36.710025,137.305536,5537254
754,36.711129,137.305909,5537254
755,36.6948745,137.2127695,5537137
756,36.6948606,137.2127487,5537137
757,36.6947368,137.2121844,5537136
758,36.6947219,137.2121063,5537136
759,36.6946313,137.2114956,5537136
760,36.6946163,137.2114038,5537136
761,36.694581,137.2110817,5537136
762,36.6945527,137.2107274,5537136
763,36.6945348,137.2105238,5537136
764,36.6115041,137.1180742,54377039
765,36.6945609,137.2094965,5537136
766,36.6950434,137.2096708,5537136
767,36.695808,137.2099605,5537136
768,36.6958209,137.2099806,5537136
769,36.6958607,137.2104178,5537136
770,36.6959569,137.2111045,5537136
771,36.6116029,137.1168922,54377039
772,36.6960728,137.2118672,5537136
773,36.6961481,137.2122204,5537136
774,36.6961642,137.212292,5537136
775,36.6962865,137.2128774,5537137
776,36.6962638,137.2129168,5537137
777,36.6959715,137.2111998,5537136
778,36.6968338,137.2112792,5537136
779,36.6968145,137.2112198,5537136
780,36.6967868,137.2111682,5537136
781,36.696847,137.2113546,5537136
782,36.6968582,137.2110356,5537136
783,36.7206472,137.2506811,5537260
784,36.7209976,137.2507329,5537260
785,36.7212491,137.2503928,5537260
786,36.7212204,137.2504276,5537260
787,36.7210459,137.2507559,5537260
